data,mandante,estado_mandante,visitante,estado_visitante,gols_mandante,gols_visitante,temporada,rodada,resultado_mandante
2015-08-09 18:30:00,Chapecoense-SC,SC,Figueirense-SC,SC,2,2,2015,17,E
2015-08-09 18:30:00,Gremio-RS,RS,Internacional-RS,RS,5,0,2015,17,V
2015-08-12 19:30:00,Flamengo-RJ,RJ,Atletico-PR,PR,3,2,2015,18,V
2015-08-12 19:30:00,Coritiba-PR,PR,Palmeiras-SP,SP,2,1,2015,18,V
2015-08-12 21:00:00,Goias-GO,GO,Chapecoense-SC,SC,0,0,2015,18,E
2015-08-12 21:00:00,Santos-SP,SP,Vasco da Gama-RJ,RJ,1,0,2015,18,V
2015-08-12 22:00:00,Corinthians-SP,SP,Sport-PE,PE,4,3,2015,18,V
2015-08-12 22:00:00,Internacional-RS,RS,Fluminense-RJ,RJ,1,0,2015,18,V
2015-08-12 22:00:00,Figueirense-SC,SC,Sao Paulo-SP,SP,0,2,2015,18,D
2015-08-13 19:30:00,Ponte Preta-SP,SP,Avai-SC,SC,2,0,2015,18,V
2015-08-13 21:00:00,Joinville-SC,SC,Cruzeiro-MG,MG,3,0,2015,18,V
2015-08-13 21:00:00,Atletico-MG,MG,Gremio-RS,RS,0,2,2015,18,D
2015-08-15 18:30:00,Vasco da Gama-RJ,RJ,Coritiba-PR,PR,0,1,2015,19,D
2015-08-15 18:30:00,Atletico-PR,PR,Santos-SP,SP,0,0,2015,19,E
2015-08-15 21:00:00,Sao Paulo-SP,SP,Goias-GO,GO,0,3,2015,19,D
2015-08-16 11:00:00,Palmeiras-SP,SP,Flamengo-RJ,RJ,4,2,2015,19,V
2015-08-16 16:00:00,Fluminense-RJ,RJ,Figueirense-SC,SC,2,1,2015,19,V
2015-08-16 16:00:00,Cruzeiro-MG,MG,Internacional-RS,RS,0,0,2015,19,E
2015-08-16 16:00:00,Avai-SC,SC,Corinthians-SP,SP,1,2,2015,19,D
2015-08-16 16:00:00,Sport-PE,PE,Ponte Preta-SP,SP,1,1,2015,19,E
2015-08-16 18:30:00,Gremio-RS,RS,Joinville-SC,SC,2,1,2015,19,V
2015-08-16 18:30:00,Chapecoense-SC,SC,Atletico-MG,MG,2,1,2015,19,V
2015-08-22 18:30:00,Goias-GO,GO,Vasco da Gama-RJ,RJ,3,0,2015,20,V
2015-08-22 18:30:00,Santos-SP,SP,Avai-SC,SC,5,2,2015,20,V
2015-08-22 21:00:00,Figueirense-SC,SC,Sport-PE,PE,2,1,2015,20,V
2015-08-23 11:00:00,Ponte Preta-SP,SP,Gremio-RS,RS,0,0,2015,20,E
2015-08-23 11:00:00,Coritiba-PR,PR,Chapecoense-SC,SC,1,0,2015,20,V
2015-08-23 16:00:00,Corinthians-SP,SP,Cruzeiro-MG,MG,3,0,2015,20,V
2015-08-23 16:00:00,Joinville-SC,SC,Fluminense-RJ,RJ,2,1,2015,20,V
2015-08-23 16:00:00,Internacional-RS,RS,Atletico-PR,PR,2,0,2015,20,V
2015-08-23 16:00:00,Flamengo-RJ,RJ,Sao Paulo-SP,SP,2,1,2015,20,V
2015-08-23 18:30:00,Atletico-MG,MG,Palmeiras-SP,SP,2,1,2015,20,V
2015-08-29 18:30:00,Vasco da Gama-RJ,RJ,Figueirense-SC,SC,0,1,2015,21,D
2015-08-29 21:00:00,Sao Paulo-SP,SP,Ponte Preta-SP,SP,3,0,2015,21,V
2015-08-30 11:00:00,Avai-SC,SC,Internacional-RS,RS,3,0,2015,21,V
2015-08-30 11:00:00,Gremio-RS,RS,Coritiba-PR,PR,0,0,2015,21,E
2015-08-30 16:00:00,Palmeiras-SP,SP,Joinville-SC,SC,3,2,2015,21,V
2015-08-30 16:00:00,Chapecoense-SC,SC,Corinthians-SP,SP,1,3,2015,21,D
2015-08-30 16:00:00,Fluminense-RJ,RJ,Atletico-MG,MG,1,2,2015,21,D
2015-08-30 16:00:00,Sport-PE,PE,Flamengo-RJ,RJ,0,1,2015,21,D
2015-08-30 18:30:00,Cruzeiro-MG,MG,Santos-SP,SP,0,1,2015,21,D
2015-08-30 18:30:00,Atletico-PR,PR,Goias-GO,GO,3,0,2015,21,V
2015-09-02 19:30:00,Ponte Preta-SP,SP,Cruzeiro-MG,MG,1,2,2015,22,D
2015-09-02 19:30:00,Internacional-RS,RS,Vasco da Gama-RJ,RJ,6,0,2015,22,V
2015-09-02 19:30:00,Joinville-SC,SC,Sao Paulo-SP,SP,0,0,2015,22,E
2015-09-02 21:00:00,Flamengo-RJ,RJ,Avai-SC,SC,3,0,2015,22,V
2015-09-02 21:00:00,Atletico-MG,MG,Atletico-PR,PR,0,1,2015,22,D
2015-09-02 22:00:00,Coritiba-PR,PR,Sport-PE,PE,0,0,2015,22,E
2015-09-02 22:00:00,Goias-GO,GO,Palmeiras-SP,SP,1,0,2015,22,V
2015-09-02 22:00:00,Corinthians-SP,SP,Fluminense-RJ,RJ,2,0,2015,22,V
2015-09-03 19:30:00,Santos-SP,SP,Chapecoense-SC,SC,3,1,2015,22,V
2015-09-03 21:00:00,Figueirense-SC,SC,Gremio-RS,RS,0,2,2015,22,D
2015-09-05 19:30:00,Sao Paulo-SP,SP,Internacional-RS,RS,2,0,2015,23,V
2015-09-05 19:30:00,Vasco da Gama-RJ,RJ,Atletico-MG,MG,1,2,2015,23,D
2015-09-05 21:00:00,Atletico-PR,PR,Joinville-SC,SC,0,0,2015,23,E
2015-09-06 11:00:00,Cruzeiro-MG,MG,Figueirense-SC,SC,5,1,2015,23,V
2015-09-06 11:00:00,Chapecoense-SC,SC,Ponte Preta-SP,SP,0,0,2015,23,E
2015-09-06 16:00:00,Avai-SC,SC,Coritiba-PR,PR,0,2,2015,23,D
2015-09-06 16:00:00,Fluminense-RJ,RJ,Flamengo-RJ,RJ,1,3,2015,23,D
2015-09-06 16:00:00,Gremio-RS,RS,Goias-GO,GO,2,1,2015,23,V
2015-09-06 16:00:00,Palmeiras-SP,SP,Corinthians-SP,SP,3,3,2015,23,E
2015-09-06 18:30:00,Sport-PE,PE,Santos-SP,SP,1,1,2015,23,E
2015-09-09 19:30:00,Internacional-RS,RS,Palmeiras-SP,SP,1,0,2015,24,V
2015-09-09 19:30:00,Atletico-MG,MG,Avai-SC,SC,2,0,2015,24,V
2015-09-09 19:30:00,Ponte Preta-SP,SP,Vasco da Gama-RJ,RJ,0,1,2015,24,D
2015-09-09 21:00:00,Figueirense-SC,SC,Atletico-PR,PR,1,1,2015,24,E
2015-09-09 22:00:00,Corinthians-SP,SP,Gremio-RS,RS,1,1,2015,24,E
2015-09-09 22:00:00,Santos-SP,SP,Sao Paulo-SP,SP,3,0,2015,24,V
2015-09-09 22:00:00,Coritiba-PR,PR,Fluminense-RJ,RJ,1,1,2015,24,E
2015-09-10 19:30:00,Goias-GO,GO,Sport-PE,PE,1,0,2015,24,V
2015-09-10 21:00:00,Flamengo-RJ,RJ,Cruzeiro-MG,MG,2,0,2015,24,V
2015-09-10 21:00:00,Joinville-SC,SC,Chapecoense-SC,SC,0,0,2015,24,E
2015-09-12 18:30:00,Coritiba-PR,PR,Internacional-RS,RS,0,1,2015,25,D
2015-09-12 21:00:00,Palmeiras-SP,SP,Figueirense-SC,SC,2,0,2015,25,V
2015-09-13 11:00:00,Corinthians-SP,SP,Joinville-SC,SC,3,0,2015,25,V
2015-09-13 11:00:00,Ponte Preta-SP,SP,Santos-SP,SP,3,1,2015,25,V
2015-09-13 16:00:00,Vasco da Gama-RJ,RJ,Atletico-PR,PR,2,0,2015,25,V
2015-09-13 16:00:00,Gremio-RS,RS,Sao Paulo-SP,SP,1,2,2015,25,D
2015-09-13 16:00:00,Cruzeiro-MG,MG,Atletico-MG,MG,1,1,2015,25,E
2015-09-13 16:00:00,Chapecoense-SC,SC,Flamengo-RJ,RJ,1,3,2015,25,D
2015-09-13 18:30:00,Sport-PE,PE,Fluminense-RJ,RJ,1,0,2015,25,V
2015-09-13 18:30:00,Avai-SC,SC,Goias-GO,GO,2,1,2015,25,V
2015-09-16 19:30:00,Fluminense-RJ,RJ,Palmeiras-SP,SP,1,4,2015,26,D
2015-09-16 19:30:00,Joinville-SC,SC,Sport-PE,PE,1,1,2015,26,E
2015-09-16 19:30:00,Goias-GO,GO,Ponte Preta-SP,SP,1,2,2015,26,D
2015-09-16 21:00:00,Figueirense-SC,SC,Avai-SC,SC,0,1,2015,26,D
2015-09-16 21:00:00,Atletico-PR,PR,Gremio-RS,RS,1,2,2015,26,D
2015-09-16 22:00:00,Santos-SP,SP,Atletico-MG,MG,4,0,2015,26,V
2015-09-16 22:00:00,Internacional-RS,RS,Corinthians-SP,SP,2,1,2015,26,V
2015-09-16 22:00:00,Cruzeiro-MG,MG,Vasco da Gama-RJ,RJ,2,2,2015,26,E
2015-09-17 19:30:00,Sao Paulo-SP,SP,Chapecoense-SC,SC,0,0,2015,26,E
2015-09-17 21:00:00,Flamengo-RJ,RJ,Coritiba-PR,PR,0,2,2015,26,D
2015-09-19 18:30:00,Internacional-RS,RS,Figueirense-SC,SC,1,1,2015,27,E
2015-09-19 18:30:00,Palmeiras-SP,SP,Gremio-RS,RS,3,2,2015,27,V
2015-09-19 21:00:00,Ponte Preta-SP,SP,Fluminense-RJ,RJ,3,1,2015,27,V
2015-09-20 11:00:00,Corinthians-SP,SP,Santos-SP,SP,2,0,2015,27,V
2015-09-20 11:00:00,Goias-GO,GO,Joinville-SC,SC,3,0,2015,27,V
2015-09-20 16:00:00,Vasco da Gama-RJ,RJ,Sport-PE,PE,2,1,2015,27,V
2015-09-20 16:00:00,Atletico-MG,MG,Flamengo-RJ,RJ,4,1,2015,27,V
2015-09-20 16:00:00,Avai-SC,SC,Sao Paulo-SP,SP,2,1,2015,27,V
2015-09-20 18:30:00,Coritiba-PR,PR,Atletico-PR,PR,2,0,2015,27,V
2015-09-20 18:30:00,Chapecoense-SC,SC,Cruzeiro-MG,MG,0,2,2015,27,D
2015-09-26 18:30:00,Fluminense-RJ,RJ,Goias-GO,GO,2,0,2015,28,V
2015-09-26 21:00:00,Gremio-RS,RS,Avai-SC,SC,3,1,2015,28,V
2015-09-27 11:00:00,Atletico-PR,PR,Ponte Preta-SP,SP,1,2,2015,28,D
2015-09-27 11:00:00,Santos-SP,SP,Internacional-RS,RS,3,1,2015,28,V
2015-09-27 16:00:00,Sao Paulo-SP,SP,Palmeiras-SP,SP,1,1,2015,28,E
2015-09-27 16:00:00,Flamengo-RJ,RJ,Vasco da Gama-RJ,RJ,1,2,2015,28,D
2015-09-27 16:00:00,Figueirense-SC,SC,Corinthians-SP,SP,1,3,2015,28,D
2015-09-27 16:00:00,Joinville-SC,SC,Atletico-MG,MG,2,2,2015,28,E
2015-09-27 18:30:00,Sport-PE,PE,Chapecoense-SC,SC,3,0,2015,28,V
2015-09-27 18:30:00,Cruzeiro-MG,MG,Coritiba-PR,PR,2,0,2015,28,V
2015-10-03 18:30:00,Coritiba-PR,PR,Atletico-MG,MG,0,3,2015,29,D
2015-10-03 18:30:00,Internacional-RS,RS,Sport-PE,PE,2,1,2015,29,V
2015-10-03 21:00:00,Sao Paulo-SP,SP,Atletico-PR,PR,1,0,2015,29,V
2015-10-04 11:00:00,Avai-SC,SC,Vasco da Gama-RJ,RJ,1,1,2015,29,E
2015-10-04 11:00:00,Flamengo-RJ,RJ,Joinville-SC,SC,2,0,2015,29,V
2015-10-04 16:00:00,Goias-GO,GO,Figueirense-SC,SC,2,3,2015,29,D
2015-10-04 16:00:00,Santos-SP,SP,Fluminense-RJ,RJ,3,1,2015,29,V
2015-10-04 16:00:00,Cruzeiro-MG,MG,Gremio-RS,RS,0,0,2015,29,E
2015-10-04 16:00:00,Ponte Preta-SP,SP,Corinthians-SP,SP,2,2,2015,29,E
2015-10-04 18:30:00,Chapecoense-SC,SC,Palmeiras-SP,SP,5,1,2015,29,V
2015-10-14 19:30:00,Sport-PE,PE,Avai-SC,SC,3,0,2015,30,V
2015-10-14 19:30:00,Atletico-MG,MG,Internacional-RS,RS,2,1,2015,30,V
2015-10-14 21:00:00,Palmeiras-SP,SP,Ponte Preta-SP,SP,0,1,2015,30,D
2015-10-14 21:00:00,Joinville-SC,SC,Coritiba-PR,PR,3,1,2015,30,V
2015-10-14 21:00:00,Figueirense-SC,SC,Flamengo-RJ,RJ,3,0,2015,30,V
2015-10-14 22:00:00,Atletico-PR,PR,Cruzeiro-MG,MG,2,2,2015,30,E
2015-10-14 22:00:00,Fluminense-RJ,RJ,Sao Paulo-SP,SP,2,0,2015,30,V
2015-10-15 19:30:00,Vasco da Gama-RJ,RJ,Chapecoense-SC,SC,1,1,2015,30,E
2015-10-15 19:30:00,Corinthians-SP,SP,Goias-GO,GO,3,0,2015,30,V
2015-10-15 21:00:00,Gremio-RS,RS,Santos-SP,SP,1,0,2015,30,V
2015-10-17 18:30:00,Avai-SC,SC,Palmeiras-SP,SP,1,3,2015,31,D
2015-10-17 21:00:00,Joinville-SC,SC,Figueirense-SC,SC,1,0,2015,31,V
2015-10-18 11:00:00,Ponte Preta-SP,SP,Coritiba-PR,PR,3,0,2015,31,V
2015-10-18 11:00:00,Cruzeiro-MG,MG,Fluminense-RJ,RJ,2,0,2015,31,V
2015-10-18 16:00:00,Flamengo-RJ,RJ,Internacional-RS,RS,0,1,2015,31,D
2015-10-18 16:00:00,Atletico-PR,PR,Corinthians-SP,SP,1,4,2015,31,D
2015-10-18 16:00:00,Sao Paulo-SP,SP,Vasco da Gama-RJ,RJ,2,2,2015,31,E
2015-10-18 17:00:00,Santos-SP,SP,Goias-GO,GO,3,1,2015,31,V
2015-10-18 17:00:00,Gremio-RS,RS,Chapecoense-SC,SC,2,3,2015,31,D
2015-10-18 18:30:00,Sport-PE,PE,Atletico-MG,MG,4,1,2015,31,V
2015-10-24 17:00:00,Fluminense-RJ,RJ,Atletico-PR,PR,0,1,2015,32,D
2015-10-24 18:30:00,Figueirense-SC,SC,Santos-SP,SP,0,0,2015,32,E
2015-10-24 18:30:00,Internacional-RS,RS,Joinville-SC,SC,1,0,2015,32,V
2015-10-24 21:00:00,Palmeiras-SP,SP,Sport-PE,PE,0,2,2015,32,D
2015-10-25 17:00:00,Corinthians-SP,SP,Flamengo-RJ,RJ,1,0,2015,32,V
2015-10-25 17:00:00,Vasco da Gama-RJ,RJ,Gremio-RS,RS,0,0,2015,32,E
2015-10-25 17:00:00,Coritiba-PR,PR,Sao Paulo-SP,SP,1,2,2015,32,D
2015-10-25 17:00:00,Chapecoense-SC,SC,Avai-SC,SC,0,0,2015,32,E
2015-10-25 18:00:00,Goias-GO,GO,Cruzeiro-MG,MG,0,1,2015,32,D
2015-10-25 19:30:00,Atletico-MG,MG,Ponte Preta-SP,SP,2,1,2015,32,V
2015-10-31 17:00:00,Sao Paulo-SP,SP,Sport-PE,PE,3,0,2015,33,V
2015-10-31 19:30:00,Ponte Preta-SP,SP,Joinville-SC,SC,1,0,2015,33,V
2015-10-31 19:30:00,Avai-SC,SC,Cruzeiro-MG,MG,1,1,2015,33,E
2015-10-31 21:00:00,Coritiba-PR,PR,Figueirense-SC,SC,1,1,2015,33,E
2015-11-01 17:00:00,Gremio-RS,RS,Flamengo-RJ,RJ,2,0,2015,33,V
2015-11-01 17:00:00,Atletico-MG,MG,Corinthians-SP,SP,0,3,2015,33,D
2015-11-01 17:00:00,Santos-SP,SP,Palmeiras-SP,SP,2,1,2015,33,V
2015-11-01 17:00:00,Chapecoense-SC,SC,Atletico-PR,PR,0,0,2015,33,E
2015-11-01 18:00:00,Vasco da Gama-RJ,RJ,Fluminense-RJ,RJ,0,1,2015,33,D
2015-11-01 19:30:00,Goias-GO,GO,Internacional-RS,RS,2,1,2015,33,V
2015-11-07 17:00:00,Internacional-RS,RS,Ponte Preta-SP,SP,1,0,2015,34,V
2015-11-07 19:30:00,Corinthians-SP,SP,Coritiba-PR,PR,2,1,2015,34,V
2015-11-07 19:30:00,Atletico-PR,PR,Avai-SC,SC,2,1,2015,34,V
2015-11-07 21:00:00,Fluminense-RJ,RJ,Chapecoense-SC,SC,2,3,2015,34,D
2015-11-08 17:00:00,Palmeiras-SP,SP,Vasco da Gama-RJ,RJ,0,2,2015,34,D
2015-11-08 17:00:00,Flamengo-RJ,RJ,Goias-GO,GO,4,1,2015,34,V
2015-11-08 17:00:00,Cruzeiro-MG,MG,Sao Paulo-SP,SP,2,1,2015,34,V
2015-11-08 17:00:00,Figueirense-SC,SC,Atletico-MG,MG,0,1,2015,34,D
2015-11-08 18:00:00,Joinville-SC,SC,Santos-SP,SP,0,0,2015,34,E
2015-11-08 19:30:00,Sport-PE,PE,Gremio-RS,RS,1,0,2015,34,V
2015-11-15 17:00:00,Cruzeiro-MG,MG,Sport-PE,PE,3,0,2015,35,V
2015-11-18 19:30:00,Goias-GO,GO,Coritiba-PR,PR,1,3,2015,35,D
2015-11-18 21:00:00,Atletico-PR,PR,Palmeiras-SP,SP,3,3,2015,35,E
2015-11-18 21:00:00,Ponte Preta-SP,SP,Figueirense-SC,SC,0,1,2015,35,D
2015-11-18 21:00:00,Avai-SC,SC,Joinville-SC,SC,2,1,2015,35,V
2015-11-19 19:30:00,Gremio-RS,RS,Fluminense-RJ,RJ,1,0,2015,35,V
2015-11-19 19:30:00,Chapecoense-SC,SC,Internacional-RS,RS,1,0,2015,35,V
2015-11-19 22:00:00,Vasco da Gama-RJ,RJ,Corinthians-SP,SP,1,1,2015,35,E
2015-11-19 22:00:00,Sao Paulo-SP,SP,Atletico-MG,MG,4,2,2015,35,V
2015-11-19 22:00:00,Santos-SP,SP,Flamengo-RJ,RJ,0,0,2015,35,E
2015-11-21 19:30:00,Palmeiras-SP,SP,Cruzeiro-MG,MG,1,1,2015,36,E
2015-11-22 17:00:00,Joinville-SC,SC,Vasco da Gama-RJ,RJ,1,2,2015,36,D
2015-11-22 17:00:00,Corinthians-SP,SP,Sao Paulo-SP,SP,6,1,2015,36,V
2015-11-22 17:00:00,Internacional-RS,RS,Gremio-RS,RS,1,0,2015,36,V
2015-11-22 17:00:00,Atletico-MG,MG,Goias-GO,GO,2,2,2015,36,E
2015-11-22 17:00:00,Figueirense-SC,SC,Chapecoense-SC,SC,0,0,2015,36,E
2015-11-22 18:00:00,Flamengo-RJ,RJ,Ponte Preta-SP,SP,1,1,2015,36,E
2015-11-22 19:30:00,Coritiba-PR,PR,Santos-SP,SP,1,0,2015,36,V
2015-11-22 19:30:00,Sport-PE,PE,Atletico-PR,PR,0,0,2015,36,E
2015-11-22 19:30:00,Fluminense-RJ,RJ,Avai-SC,SC,3,1,2015,36,V
2015-11-28 17:00:00,Sao Paulo-SP,SP,Figueirense-SC,SC,3,2,2015,37,V
2015-11-28 19:30:00,Fluminense-RJ,RJ,Internacional-RS,RS,1,1,2015,37,E
2015-11-28 21:00:00,Avai-SC,SC,Ponte Preta-SP,SP,1,0,2015,37,V
2015-11-29 17:00:00,Sport-PE,PE,Corinthians-SP,SP,2,0,2015,37,V
2015-11-29 17:00:00,Gremio-RS,RS,Atletico-MG,MG,2,1,2015,37,V
2015-11-29 17:00:00,Cruzeiro-MG,MG,Joinville-SC,SC,3,0,2015,37,V
2015-11-29 17:00:00,Vasco da Gama-RJ,RJ,Santos-SP,SP,1,0,2015,37,V
2015-11-29 18:00:00,Palmeiras-SP,SP,Coritiba-PR,PR,0,2,2015,37,D
2015-11-29 18:00:00,Chapecoense-SC,SC,Goias-GO,GO,1,3,2015,37,D
2015-11-29 19:30:00,Atletico-PR,PR,Flamengo-RJ,RJ,3,0,2015,37,V
2015-12-06 17:00:00,Corinthians-SP,SP,Avai-SC,SC,1,1,2015,38,E
2015-12-06 17:00:00,Santos-SP,SP,Atletico-PR,PR,5,1,2015,38,V
2015-12-06 17:00:00,Ponte Preta-SP,SP,Sport-PE,PE,0,1,2015,38,D
2015-12-06 17:00:00,Flamengo-RJ,RJ,Palmeiras-SP,SP,1,2,2015,38,D
2015-12-06 17:00:00,Internacional-RS,RS,Cruzeiro-MG,MG,2,0,2015,38,V
2015-12-06 17:00:00,Atletico-MG,MG,Chapecoense-SC,SC,3,0,2015,38,V
2015-12-06 17:00:00,Figueirense-SC,SC,Fluminense-RJ,RJ,1,0,2015,38,V
2015-12-06 17:00:00,Coritiba-PR,PR,Vasco da Gama-RJ,RJ,0,0,2015,38,E
2015-12-06 17:00:00,Goias-GO,GO,Sao Paulo-SP,SP,0,1,2015,38,D
2015-12-06 17:00:00,Joinville-SC,SC,Gremio-RS,RS,0,2,2015,38,D
2016-05-14 16:00:00,Palmeiras-SP,SP,Atletico-PR,PR,4,0,2016,1,V
2016-05-14 16:00:00,Flamengo-RJ,RJ,Sport-PE,PE,1,0,2016,1,V
2016-05-14 18:30:00,Atletico-MG,MG,Santos-SP,SP,1,0,2016,1,V
2016-05-14 21:00:00,Coritiba-PR,PR,Cruzeiro-MG,MG,1,0,2016,1,V
2016-05-15 11:00:00,Botafogo-RJ,RJ,Sao Paulo-SP,SP,0,1,2016,1,D
2016-05-15 11:00:00,Santa Cruz-PE,PE,Vitoria-BA,BA,4,1,2016,1,V
2016-05-15 16:00:00,Corinthians-SP,SP,Gremio-RS,RS,0,0,2016,1,E
2016-05-15 16:00:00,Figueirense-SC,SC,Ponte Preta-SP,SP,0,0,2016,1,E
2016-05-15 16:00:00,America-MG,MG,Fluminense-RJ,RJ,0,1,2016,1,D
2016-05-15 18:30:00,Internacional-RS,RS,Chapecoense-SC,SC,0,0,2016,1,E
2016-05-21 16:00:00,Ponte Preta-SP,SP,Palmeiras-SP,SP,2,1,2016,2,V
2016-05-21 18:30:00,Fluminense-RJ,RJ,Santa Cruz-PE,PE,2,2,2016,2,E
2016-05-21 21:00:00,Cruzeiro-MG,MG,Figueirense-SC,SC,2,2,2016,2,E
2016-05-22 11:00:00,Atletico-PR,PR,Atletico-MG,MG,1,1,2016,2,E
2016-05-22 11:00:00,Santos-SP,SP,Coritiba-PR,PR,2,1,2016,2,V
2016-05-22 16:00:00,Chapecoense-SC,SC,America-MG,MG,3,1,2016,2,V
2016-05-22 16:00:00,Sao Paulo-SP,SP,Internacional-RS,RS,1,2,2016,2,D
2016-05-22 16:00:00,Gremio-RS,RS,Flamengo-RJ,RJ,1,0,2016,2,V
2016-05-22 16:00:00,Vitoria-BA,BA,Corinthians-SP,SP,3,2,2016,2,V
2016-05-22 18:30:00,Sport-PE,PE,Botafogo-RJ,RJ,1,1,2016,2,E
2016-05-25 19:30:00,Botafogo-RJ,RJ,Atletico-PR,PR,2,1,2016,3,V
2016-05-25 19:30:00,Figueirense-SC,SC,Santos-SP,SP,2,2,2016,3,E
2016-05-25 21:00:00,Flamengo-RJ,RJ,Chapecoense-SC,SC,2,2,2016,3,E
2016-05-25 21:00:00,America-MG,MG,Vitoria-BA,BA,1,1,2016,3,E
2016-05-25 21:45:00,Coritiba-PR,PR,Sao Paulo-SP,SP,1,1,2016,3,E
2016-05-25 21:45:00,Santa Cruz-PE,PE,Cruzeiro-MG,MG,4,1,2016,3,V
2016-05-25 21:45:00,Palmeiras-SP,SP,Fluminense-RJ,RJ,2,0,2016,3,V
2016-05-26 11:00:00,Corinthians-SP,SP,Ponte Preta-SP,SP,3,0,2016,3,V
2016-05-26 16:00:00,Internacional-RS,RS,Sport-PE,PE,1,0,2016,3,V
2016-05-26 21:00:00,Atletico-MG,MG,Gremio-RS,RS,0,3,2016,3,D
2016-05-28 16:00:00,Cruzeiro-MG,MG,America-MG,MG,1,1,2016,4,E
2016-05-28 18:30:00,Atletico-PR,PR,Figueirense-SC,SC,2,1,2016,4,V
2016-05-28 21:00:00,Chapecoense-SC,SC,Santa Cruz-PE,PE,1,1,2016,4,E
2016-05-29 11:00:00,Ponte Preta-SP,SP,Flamengo-RJ,RJ,1,2,2016,4,D
2016-05-29 11:00:00,Sport-PE,PE,Corinthians-SP,SP,0,2,2016,4,D
2016-05-29 16:00:00,Sao Paulo-SP,SP,Palmeiras-SP,SP,1,0,2016,4,V
2016-05-29 16:00:00,Fluminense-RJ,RJ,Botafogo-RJ,RJ,1,0,2016,4,V
2016-05-29 16:00:00,Vitoria-BA,BA,Atletico-MG,MG,1,1,2016,4,E
2016-05-29 18:30:00,Gremio-RS,RS,Coritiba-PR,PR,2,0,2016,4,V
2016-05-29 18:30:00,Santos-SP,SP,Internacional-RS,RS,0,1,2016,4,D
2016-06-01 19:30:00,Internacional-RS,RS,Atletico-PR,PR,1,0,2016,5,V
2016-06-01 21:00:00,Coritiba-PR,PR,Chapecoense-SC,SC,3,4,2016,5,D
2016-06-01 21:00:00,Santa Cruz-PE,PE,Sport-PE,PE,0,1,2016,5,D
2016-06-01 21:00:00,Corinthians-SP,SP,Santos-SP,SP,1,0,2016,5,V
2016-06-01 21:45:00,Botafogo-RJ,RJ,Cruzeiro-MG,MG,0,1,2016,5,D
2016-06-01 21:45:00,Figueirense-SC,SC,Sao Paulo-SP,SP,1,0,2016,5,V
2016-06-01 21:45:00,Atletico-MG,MG,Fluminense-RJ,RJ,1,1,2016,5,E
2016-06-02 19:30:00,America-MG,MG,Ponte Preta-SP,SP,1,2,2016,5,D
2016-06-02 21:00:00,Flamengo-RJ,RJ,Vitoria-BA,BA,1,0,2016,5,V
2016-06-02 21:00:00,Palmeiras-SP,SP,Gremio-RS,RS,4,3,2016,5,V
2016-06-04 16:00:00,Atletico-PR,PR,Santa Cruz-PE,PE,1,0,2016,6,V
2016-06-04 20:30:00,Chapecoense-SC,SC,Fluminense-RJ,RJ,0,0,2016,6,E
2016-06-04 20:30:00,Corinthians-SP,SP,Coritiba-PR,PR,2,1,2016,6,V
2016-06-05 11:00:00,America-MG,MG,Figueirense-SC,SC,1,0,2016,6,V
2016-06-05 11:00:00,Santos-SP,SP,Botafogo-RJ,RJ,3,0,2016,6,V
2016-06-05 16:00:00,Flamengo-RJ,RJ,Palmeiras-SP,SP,1,2,2016,6,D
2016-06-05 16:00:00,Vitoria-BA,BA,Internacional-RS,RS,1,0,2016,6,V
2016-06-05 16:00:00,Sport-PE,PE,Atletico-MG,MG,4,4,2016,6,E
2016-06-05 16:00:00,Gremio-RS,RS,Ponte Preta-SP,SP,1,0,2016,6,V
2016-06-05 18:30:00,Cruzeiro-MG,MG,Sao Paulo-SP,SP,0,1,2016,6,D
2016-06-11 16:00:00,Internacional-RS,RS,America-MG,MG,3,1,2016,7,V
2016-06-11 16:00:00,Ponte Preta-SP,SP,Chapecoense-SC,SC,2,1,2016,7,V
2016-06-11 18:30:00,Fluminense-RJ,RJ,Gremio-RS,RS,1,1,2016,7,E
2016-06-11 21:00:00,Sao Paulo-SP,SP,Atletico-PR,PR,1,2,2016,7,D
2016-06-12 11:00:00,Coritiba-PR,PR,Sport-PE,PE,3,2,2016,7,V
2016-06-12 11:00:00,Botafogo-RJ,RJ,Vitoria-BA,BA,1,1,2016,7,E
2016-06-12 16:00:00,Figueirense-SC,SC,Flamengo-RJ,RJ,1,0,2016,7,V
2016-06-12 16:00:00,Atletico-MG,MG,Cruzeiro-MG,MG,2,3,2016,7,D
2016-06-12 16:00:00,Palmeiras-SP,SP,Corinthians-SP,SP,1,0,2016,7,V
2016-06-12 19:00:00,Santa Cruz-PE,PE,Santos-SP,SP,0,2,2016,7,D
2016-06-15 19:30:00,Chapecoense-SC,SC,Gremio-RS,RS,3,3,2016,8,E
2016-06-15 19:30:00,Ponte Preta-SP,SP,Atletico-PR,PR,3,2,2016,8,V
2016-06-15 19:30:00,Sao Paulo-SP,SP,Vitoria-BA,BA,2,0,2016,8,V
2016-06-15 21:00:00,Santos-SP,SP,Sport-PE,PE,2,0,2016,8,V
2016-06-15 21:00:00,Santa Cruz-PE,PE,Figueirense-SC,SC,1,0,2016,8,V
2016-06-15 21:00:00,Botafogo-RJ,RJ,America-MG,MG,3,1,2016,8,V
